 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort

[    0    0.000            2000               1         -0.0476;
   789    4.890            2000            2000          1.8651;
   790    4.896            2000            2000          1.8651;
   791    4.903            2000            2000          1.8651;
   792    4.909            2000            2000          1.8651;
   793    4.915            2000            2000          1.8651;
   794    4.921            2000            2000          1.8651;
   795    4.927            2000            2000          1.8645;
   796    4.934            2000            2000          1.8645;
   797    4.940            2000            2000          1.8645;
   798    4.946            2000            2000          1.8645;
   799    4.952            2000            2000          1.8645;
   800    4.958            2000            2000          1.8645;
   801    4.965            2000            2000          1.8645;
   802    4.971            2000            2000          1.8645;
   803    4.977            2000            2000          1.8645;
   804    4.983            2000            2000          1.8645;
   805    4.989            2000            2000          1.8645;
   806    4.996            2000            2000          1.8645;
   807    5.002            2000            2000          1.8645;
   808    5.008            2000            2000          1.8645;
   809    5.014            2000            2000          1.8645;
   810    5.020            2000            2000          1.8645;
   811    5.027            2000            2000          1.8645;
   812    5.033            2000            2000          1.8645;
   813    5.039            2000            2000          1.8645;
   814    5.045            2000            2000          1.8645;
   815    5.051            2000            2000          1.8645;
   816    5.058            2000            2000          1.8645;
   817    5.064            2000            2000          1.8645;
   818    5.070            2000            2000          1.8645;
   819    5.076            2000            2000          1.8645;
   820    5.082            2000            2000          1.8645;
   821    5.088            2000            2000          1.8645;
   822    5.095            2000            2000          1.8645;
   823    5.101            2000            2000          1.8645;
   824    5.107            2000            2000          1.8645;
   825    5.113            2000            2000          1.8645;
   826    5.119            2000            2000          1.8645;
   827    5.126            2000            2000          1.8645;
   828    5.132            2000            2000          1.8645;
   829    5.138            2000            2000          1.8645;
   830    5.144            2000            2000          1.8645;
   831    5.150            2000            2000          1.8645;
   832    5.157            2000            2000          1.8645;
   833    5.163            2000            2000          1.8645;
   834    5.169            2000            2000          1.8645;
   835    5.175            2000            2000          1.8645;
   836    5.181            2000            2000          1.8645;
   837    5.188            2000            2000          1.8645;
   838    5.194            2000            2000          1.8645;
   839    5.200            2000            2000          1.8645;
   840    5.206            2000            2000          1.8645;
   841    5.212            2000            2000          1.8645;
   842    5.219            2000            2000          1.8645;
   843    5.225            2000            2000          1.8645;
   844    5.231            2000            2000          1.8645;
   845    5.237            2000            2000          1.8645;
   846    5.243            2000            2000          1.8645;
   847    5.250            2000            2000          1.8645;
   848    5.256            2000            2000          1.8645;
   849    5.262            2000            2000          1.8645;
   850    5.268            2000            2000          1.8645;
   851    5.274            2000            2000          1.8645;
   852    5.281            2000            2000          1.8645;
   853    5.287            2000            2000          1.8645;
   854    5.293            2000            2000          1.8645;
   855    5.299            2000            2000          1.8645;
   856    5.305            2000            2000          1.8645;
   857    5.312            2000            2000          1.8645;
   858    5.318            2000            2000          1.8645;
   859    5.324            2000            2000          1.8645;
   860    5.330            2000            2000          1.8645;
   861    5.336            2000            2000          1.8645;
   862    5.343            2000            2000          1.8645;
   863    5.349            2000            2000          1.8645;
   864    5.355            2000            2000          1.8645;
   865    5.361            2000            2000          1.8645;
   866    5.367            2000            2000          1.8645;
   867    5.374            2000            2000          1.8645;
   868    5.380            2000            2000          1.8645;
   869    5.386            2000            2000          1.8645;
   870    5.392            2000            2000          1.8645;
   871    5.398            2000            2000          1.8645;
   872    5.405            2000            2000          1.8645;
   873    5.411            2000            2000          1.8645;
   874    5.417            2000            2000          1.8645;
   875    5.423            2000            2000          1.8645;
   876    5.429            2000            2000          1.8645;
   877    5.436            2000            2000          1.8645;
   878    5.442            2000            2000          1.8645;
   879    5.448            2000            2000          1.8645;
   880    5.454            2000            2000          1.8645;
   881    5.460            2000            2000          1.8645;
   882    5.467            2000            2000          1.8645;
   883    5.473            2000            2000          1.8645;
   884    5.479            2000            2000          1.8645;
   885    5.485            2000            2000          1.8645;
   886    5.491            2000            2000          1.8645;
   887    5.498            2000            2000          1.8645;
   888    5.504            2000            2000          1.8645;
   889    5.510            2000            2000          1.8645;
   890    5.516            2000            2000          1.8645;
   891    5.522            2000            2000          1.8645;
   892    5.529            2000            2000          1.8645;
   893    5.535            2000            2000          1.8645;
   894    5.541            2000            2000          1.8645;
   895    5.547            2000            2000          1.8645;
   896    5.553            2000            2000          1.8645;
   897    5.560            2000            2000          1.8645;
   898    5.566            2000            2000          1.8645;
   899    5.572            2000            2000          1.8645;
   900    5.578            2000            2000          1.8645;
   901    5.584            2000            2000          1.8645;
   902    5.591            2000            2000          1.8645;
   903    5.597            2000            2000          1.8645;
   904    5.603            2000            2000          1.8645;
   905    5.609            2000            2000          1.8645;
   906    5.615            2000            2000          1.8645;
   907    5.622            2000            2000          1.8645;
   908    5.628            2000            2000          1.8645;
   909    5.634            2000            2000          1.8645;
   910    5.640            2000            2000          1.8645;
   911    5.646            2000            2000          1.8645;
   912    5.653            2000            2000          1.8645;
   913    5.659            2000            2000          1.8645;
   914    5.665            2000            2000          1.8645;
   915    5.671            2000            2000          1.8645;
   916    5.677            2000            2000          1.8645;
   917    5.683            2000            2000          1.8645;
   918    5.690            2000            2000          1.8645;
   919    5.696            2000            2000          1.8645;
   920    5.702            2000            2000          1.8645;
   921    5.708            2000            2000          1.8639;
   922    5.714            2000            2000          1.8639;
   923    5.721            2000            2000          1.8639;
   924    5.727            2000            2000          1.8639;
   925    5.733            2000            2000          1.8639;
   926    5.739            2000            2000          1.8639;
   927    5.745            2000            2000          1.8639;
   928    5.752            2000            2000          1.8639;
   929    5.758            2000            2000          1.8639;
   930    5.764            2000            2000          1.8639;
   931    5.770            2000            2000          1.8639;
   932    5.776            2000            2000          1.8639;
   933    5.783            2000            2000          1.8639;
   934    5.789            2000            2000          1.8639;
   935    5.795            2000            2000          1.8639;
   936    5.801            2000            2000          1.8639;
   937    5.807            2000            2000          1.8639;
   938    5.814            2000            2000          1.8639;
   939    5.820            2000            2000          1.8639;
   940    5.826            2000            2000          1.8639;
   941    5.832            2000            2000          1.8639;
   942    5.838            2000            2000          1.8639;
   943    5.845            2000            2000          1.8639;
   944    5.851            2000            2000          1.8639;
   945    5.857            2000            2000          1.8639;
   946    5.863            2000            2000          1.8639;
   947    5.869            2000            2000          1.8639;
   948    5.876            2000            2000          1.8639;
   949    5.882            2000            2000          1.8639;
   950    5.888            2000            2000          1.8639;
   951    5.894            2000            2000          1.8639;
   952    5.900            2000            2000          1.8639;
   953    5.907            2000            2000          1.8639;
   954    5.913            2000            2000          1.8639;
   955    5.919            2000            2000          1.8639;
   956    5.925            2000            2000          1.8639;
   957    5.931            2000            2000          1.8639;
   958    5.938            2000            2000          1.8639;
   959    5.944            2000            2000          1.8639;
   960    5.950            2000            2000          1.8639;
   961    5.956            2000            2000          1.8639;
   962    5.962            2000            2000          1.8639;
   963    5.969            2000            2000          1.8639;
   964    5.975            2000            2000          1.8639;
   965    5.981            2000            2000          1.8639;
   966    5.987            2000            2000          1.8639;
   967    5.993            2000            2000          1.8639;
   968    6.000            2000            2000          1.8639;
   969    6.006            2000            2000          1.8639;
   970    6.012            2000            2000          1.8639;
   971    6.018            2000            2000          1.8639;
   972    6.024            2000            2000          1.8639;
   973    6.031            2000            2000          1.8639;
   974    6.037            2000            2000          1.8639;
   975    6.043            2000            2000          1.8639;
   976    6.049            2000            2000          1.8639;
   977    6.055            2000            2000          1.8639;
   978    6.062            2000            2000          1.8639;
   979    6.068            2000            2000          1.8639;
   980    6.074            2000            2000          1.8639;
   981    6.080            2000            2000          1.8639;
   982    6.086            2000            2000          1.8639;
   983    6.093            2000            2000          1.8639;
   984    6.099            2000            2000          1.8639;
   985    6.105            2000            2000          1.8639;
   986    6.111            2000            2000          1.8639;
   987    6.117            2000            2000          1.8639;
   988    6.124            2000            2000          1.8639;
   989    6.130            2000            2000          1.8639;
   990    6.136            2000            2000          1.8639;
   991    6.142            2000            2000          1.8639;
   992    6.148            2000            2000          1.8639;
   993    6.155            2000            2000          1.8639;
   994    6.161            2000            2000          1.8639;
   995    6.167            2000            2000          1.8639;
   996    6.173            2000            2000          1.8639;
   997    6.179            2000            2000          1.8639;
   998    6.186            2000            2000          1.8639;
   999    6.192            2000            2000          1.8639;
  1000    6.198            2000            2000          1.8639;
  1001    6.204            2000            2000          1.8639;
  1002    6.210            2000            2000          1.8639;
  1003    6.217            2000            2000          1.8639;
  1004    6.223            2000            2000          1.8639;
  1005    6.229            2000            2000          1.8639;
  1006    6.235            2000            2000          1.8639;
  1007    6.241            2000            2000          1.8639;
  1008    6.248            2000            2000          1.8639;
  1009    6.254            2000            2000          1.8639;
  1010    6.260            2000            2000          1.8639;
  1011    6.266            2000            2000          1.8639;
  1012    6.272            2000            2000          1.8639;
  1013    6.278            2000            2000          1.8639;
  1014    6.285            2000            2000          1.8639;
  1015    6.291            2000            2000          1.8639;
  1016    6.297            2000            2000          1.8639;
  1017    6.303            2000            2000          1.8639;
  1018    6.309            2000            2000          1.8639;
  1019    6.316            2000            2001          1.8639;
  1020    6.322            2000            2001          1.8639;
  1021    6.328            2000            2001          1.8639;
  1022    6.334            2000            2001          1.8639;
  1023    6.340            2000            2001          1.8639;
  1024    6.347            2000            2001          1.8639;
  1025    6.353            2000            2001          1.8639;
  1026    6.359            2000            2001          1.8639;
  1027    6.365            2000            2001          1.8639;
  1028    6.371            2000            2001          1.8639;
  1029    6.378            2000            2001          1.8639;
  1030    6.384            2000            2001          1.8639;
  1031    6.390            2000            2001          1.8639;
  1032    6.396            2000            2001          1.8639;
  1033    6.402            2000            2001          1.8639;
  1034    6.409            2000            2001          1.8639;
  1035    6.415            2000            2001          1.8639;
  1036    6.421            2000            2001          1.8639;
  1037    6.427            2000            2001          1.8632;
  1038    6.433            2000            2001          1.8632;
  1039    6.440            2000            2001          1.8632;
  1040    6.446            2000            2001          1.8632;
  1041    6.452            2000            2001          1.8632;
  1042    6.458            2000            2001          1.8632;
  1043    6.464            2000            2001          1.8632;
  1044    6.471            2000            2001          1.8632;
  1045    6.477            2000            2001          1.8632;
  1046    6.483            2000            2001          1.8632;
  1047    6.489            2000            2001          1.8632;
  1048    6.495            2000            2001          1.8632;
  1049    6.502            2000            2001          1.8632;
  1050    6.508            2000            2001          1.8632;
  1051    6.514            2000            2001          1.8632;
  1052    6.520            2000            2001          1.8632;
  1053    6.526            2000            2001          1.8632;
  1054    6.533            2000            2001          1.8632;
  1055    6.539            2000            2001          1.8632;
  1056    6.545            2000            2001          1.8632;
  1057    6.551            2000            2001          1.8632;
  1058    6.557            2000            2001          1.8632;
  1059    6.564            2000            2001          1.8632;
  1060    6.570            2000            2001          1.8632;
  1061    6.576            2000            2001          1.8632;
  1062    6.582            2000            2001          1.8632;
  1063    6.588            2000            2001          1.8632;
  1064    6.595            2000            2001          1.8632;
  1065    6.601            2000            2001          1.8632;
  1066    6.607            2000            2001          1.8632;
  1067    6.613            2000            2001          1.8632;
  1068    6.619            2000            2001          1.8632;
  1069    6.626            2000            2001          1.8632;
  1070    6.632            2000            2001          1.8632;
  1071    6.638            2000            2001          1.8632;
  1072    6.644            2000            2001          1.8632;
  1073    6.650            2000            2001          1.8632;
  1074    6.657            2000            2001          1.8632;
  1075    6.663            2000            2001          1.8632;
  1076    6.669            2000            2001          1.8632;
  1077    6.675            2000            2001          1.8632;
  1078    6.681            2000            2001          1.8632;
  1079    6.688            2000            2001          1.8632;
  1080    6.694            2000            2001          1.8632;
  1081    6.700            2000            2001          1.8632;
  1082    6.706            2000            2001          1.8632;
  1083    6.712            2000            2001          1.8632;
  1084    6.719            2000            2001          1.8632;
  1085    6.725            2000            2001          1.8632;
  1086    6.731            2000            2001          1.8632;
  1087    6.737            2000            2001          1.8632;
  1088    6.743            2000            2001          1.8632;
  1089    6.750            2000            2001          1.8632;
  1090    6.756            2000            2001          1.8632;
  1091    6.762            2000            2001          1.8632;
  1092    6.768            2000            2001          1.8632;
  1093    6.774            2000            2001          1.8632;
  1094    6.781            2000            2001          1.8632;
  1095    6.787            2000            2001          1.8626;
  1096    6.793            2000            2001          1.8626;
  1097    6.799            2000            2001          1.8626;
  1098    6.805            2000            2001          1.8626;
  1099    6.812            2000            2001          1.8626;
  1100    6.818            2000            2001          1.8626;
  1101    6.824            2000            2001          1.8626;
  1102    6.830            2000            2001          1.8626;
  1103    6.836            2000            2001          1.8626;
  1104    6.843            2000            2001          1.8626;
  1105    6.849            2000            2001          1.8626;
  1106    6.855            2000            2001          1.8626;
  1107    6.861            2000            2001          1.8626;
  1108    6.867            2000            2001          1.8626;
  1109    6.873            2000            2001          1.8626;
  1110    6.880            2000            2001          1.8626;
  1111    6.886            2000            2001          1.8626;
  1112    6.892            2000            2001          1.8626;
  1113    6.898            2000            2001          1.8626;
  1114    6.904            2000            2001          1.8626;
  1115    6.911            2000            2001          1.8626;
  1116    6.917            2000            2001          1.8626;
  1117    6.923            2000            2001          1.8626;
  1118    6.929            2000            2001          1.8626;
  1119    6.935            2000            2001          1.8626;
  1120    6.942            2000            2001          1.8626;
  1121    6.948            2000            2001          1.8626;
  1122    6.954            2000            2001          1.8626;
  1123    6.960            2000            2001          1.8626;
  1124    6.966            2000            2001          1.8626;
  1125    6.973            2000            2001          1.8626;
  1126    6.979            2000            2001          1.8626;
  1127    6.985            2000            2001          1.8626;
  1128    6.991            2000            2001          1.8626;
  1129    6.997            2000            2001          1.8626;
  1130    7.004            2000            2001          1.8626;
  1131    7.010            2000            2001          1.8626;
  1132    7.016            2000            2001          1.8626;
  1133    7.022            2000            2001          1.8626;
  1134    7.028            2000            2001          1.8626;
  1135    7.035            2000            2001          1.8626;
  1136    7.041            2000            2001          1.8626;
  1137    7.047            2000            2001          1.8626;
  1138    7.053            2000            2001          1.8620;
  1139    7.059            2000            2001          1.8620;
  1140    7.066            2000            2001          1.8620;
  1141    7.072            2000            2001          1.8620;
  1142    7.078            2000            2001          1.8620;
  1143    7.084            2000            2001          1.8620;
  1144    7.090            2000            2001          1.8620;
  1145    7.097            2000            2001          1.8620;
  1146    7.103            2000            2001          1.8620;
  1147    7.109            2000            2001          1.8620;
  1148    7.115            2000            2001          1.8620;
  1149    7.121            2000            2001          1.8620;
  1150    7.128            2000            2001          1.8620;
  1151    7.134            2000            2001          1.8620;
  1152    7.140            2000            2001          1.8620;
  1153    7.146            2000            2001          1.8620;
  1154    7.152            2000            2001          1.8620;
  1155    7.159            2000            2001          1.8620;
  1156    7.165            2000            2001          1.8620;
  1157    7.171            2000            2001          1.8620;
  1158    7.177            2000            2001          1.8620;
  1159    7.183            2000            2001          1.8620;
  1160    7.190            2000            2001          1.8620;
  1161    7.196            2000            2001          1.8620;
  1162    7.202            2000            2001          1.8620;
  1163    7.208            2000            2001          1.8620;
  1164    7.214            2000            2001          1.8620;
  1165    7.221            2000            2001          1.8620;
  1166    7.227            2000            2001          1.8620;
  1167    7.233            2000            2001          1.8620;
  1168    7.239            2000            2001          1.8620;
  1169    7.245            2000            2001          1.8620;
  1170    7.252            2000            2001          1.8620;
  1171    7.258            2000            2001          1.8620;
  1172    7.264            2000            2001          1.8620;
  1173    7.270            2000            2001          1.8620;
  1174    7.276            2000            2001          1.8620;
  1175    7.283            2000            2001          1.8620;
  1176    7.289            2000            2001          1.8620;
  1177    7.295            2000            2001          1.8620;
  1178    7.301            2000            2001          1.8620;
  1179    7.307            2000            2001          1.8620;
  1180    7.314            2000            2001          1.8620;
  1181    7.320            2000            2001          1.8614;
  1182    7.326            2000            2001          1.8614;
  1183    7.332            2000            2001          1.8614;
  1184    7.338            2000            2001          1.8614;
  1185    7.345            2000            2001          1.8614;
  1186    7.351            2000            2001          1.8614;
  1187    7.357            2000            2001          1.8614;
  1188    7.363            2000            2001          1.8614;
  1189    7.369            2000            2001          1.8614;
  1190    7.376            2000            2001          1.8614;
  1191    7.382            2000            2001          1.8614;
  1192    7.388            2000            2001          1.8614;
  1193    7.394            2000            2001          1.8614;
  1194    7.400            2000            2001          1.8614;
  1195    7.407            2000            2001          1.8614;
  1196    7.413            2000            2001          1.8614;
  1197    7.419            2000            2001          1.8614;
  1198    7.425            2000            2001          1.8614;
  1199    7.431            2000            2001          1.8614;
  1200    7.438            2000            2001          1.8614;
  1201    7.444            2000            2001          1.8614;
  1202    7.450            2000            2001          1.8614;
  1203    7.456            2000            2001          1.8614;
  1204    7.462            2000            2001          1.8614;
  1205    7.468            2000            2001          1.8614;
  1206    7.475            2000            2001          1.8614;
  1207    7.481            2000            2001          1.8614;
  1208    7.487            2000            2001          1.8614;
  1209    7.493            2000            2001          1.8614;
  1210    7.499            2000            2001          1.8614;
  1211    7.506            2000            2001          1.8614;
  1212    7.512            2000            2001          1.8614;
  1213    7.518            2000            2001          1.8614;
  1214    7.524            2000            2001          1.8614;
  1215    7.530            2000            2001          1.8614;
  1216    7.537            2000            2001          1.8614;
  1217    7.543            2000            2001          1.8614;
  1218    7.549            2000            2001          1.8614;
  1219    7.555            2000            2001          1.8614;
  1220    7.561            2000            2001          1.8614;
  1221    7.568            2000            2001          1.8614;
  1222    7.574            2000            2001          1.8614;
  1223    7.580            2000            2001          1.8614;
  1224    7.586            2000            2001          1.8608;
  1225    7.592            2000            2001          1.8608;
  1226    7.599            2000            2001          1.8608;
  1227    7.605            2000            2001          1.8608;
  1228    7.611            2000            2001          1.8608;
  1229    7.617            2000            2001          1.8608;
  1230    7.623            2000            2001          1.8608;
  1231    7.630            2000            2001          1.8608;
  1232    7.636            2000            2001          1.8608;
  1233    7.642            2000            2001          1.8608;
  1234    7.648            2000            2001          1.8608;
  1235    7.654            2000            2001          1.8608;
  1236    7.661            2000            2001          1.8608;
  1237    7.667            2000            2001          1.8608;
  1238    7.673            2000            2001          1.8608;
  1239    7.679            2000            2001          1.8608;
  1240    7.685            2000            2001          1.8608;
  1241    7.692            2000            2001          1.8608;
  1242    7.698            2000            2001          1.8608;
  1243    7.704            2000            2001          1.8608;
  1244    7.710            2000            2001          1.8608;
  1245    7.716            2000            2001          1.8608;
  1246    7.723            2000            2001          1.8608;
  1247    7.729            2000            2001          1.8608;
  1248    7.735            2000            2001          1.8608;
  1249    7.741            2000            2001          1.8608;
  1250    7.747            2000            2001          1.8608;
  1251    7.754            2000            2001          1.8608;
  1252    7.760            2000            2001          1.8608;
  1253    7.766            2000            2001          1.8608;
  1254    7.772            2000            2001          1.8608;
  1255    7.778            2000            2001          1.8608;
  1256    7.785            2000            2001          1.8608;
  1257    7.791            2000            2001          1.8608;
  1258    7.797            2000            2001          1.8608;
  1259    7.803            2000            2001          1.8608;
  1260    7.809            2000            2001          1.8608;
  1261    7.816            2000            2001          1.8608;
  1262    7.822            2000            2001          1.8608;
  1263    7.828            2000            2001          1.8608;
  1264    7.834            2000            2001          1.8608;
  1265    7.840            2000            2001          1.8608;
  1266    7.847            2000            2001          1.8602;
  1267    7.853            2000            2001          1.8602;
  1268    7.859            2000            2001          1.8602;
  1269    7.865            2000            2001          1.8602;
  1270    7.871            2000            2001          1.8602;
  1271    7.878            2000            2001          1.8602;
  1272    7.884            2000            2001          1.8602;
  1273    7.890            2000            2001          1.8602;
  1274    7.896            2000            2001          1.8602;
  1275    7.902            2000            2001          1.8602;
  1276    7.909            2000            2001          1.8602;
  1277    7.915            2000            2001          1.8602;
  1278    7.921            2000            2001          1.8602;
  1279    7.927            2000            2001          1.8602;
  1280    7.933            2000            2001          1.8602;
  1281    7.940            2000            2001          1.8602;
  1282    7.946            2000            2001          1.8602;
  1283    7.952            2000            2001          1.8602;
  1284    7.958            2000            2001          1.8602;
  1285    7.964            2000            2001          1.8602;
  1286    7.971            2000            2001          1.8602;
  1287    7.977            2000            2001          1.8602;
  1288    7.983            2000            2001          1.8602;
  1289    7.989            2000            2001          1.8602;
  1290    7.995            2000            2001          1.8602;
  1291    8.002            2000            2001          1.8602;
  1292    8.008            2000            2001          1.8602;
  1293    8.014            2000            2001          1.8602;
  1294    8.020            2000            2001          1.8602;
  1295    8.026            2000            2001          1.8602;
  1296    8.033            2000            2001          1.8602;
  1297    8.039            2000            2001          1.8602;
  1298    8.045            2000            2001          1.8602;
  1299    8.051            2000            2001          1.8602;
  1300    8.057            2000            2001          1.8602;
  1301    8.063            2000            2001          1.8602;
  1302    8.070            2000            2001          1.8602;
  1303    8.076            2000            2001          1.8602;
  1304    8.082            2000            2001          1.8602;
  1305    8.088            2000            2001          1.8602;
  1306    8.094            2000            2001          1.8602;
  1307    8.101            2000            2001          1.8602;
  1308    8.107            2000            2001          1.8602;
  1309    8.113            2000            2001          1.8596;
  1310    8.119            2000            2001          1.8596;
  1311    8.125            2000            2001          1.8596;
  1312    8.132            2000            2001          1.8596;
  1313    8.138            2000            2001          1.8596;
  1314    8.144            2000            2001          1.8596;
  1315    8.150            2000            2001          1.8596;
  1316    8.156            2000            2001          1.8596;
  1317    8.163            2000            2001          1.8596;
  1318    8.169            2000            2001          1.8596;
  1319    8.175            2000            2001          1.8596;
  1320    8.181            2000            2001          1.8596;
  1321    8.187            2000            2001          1.8596;
  1322    8.194            2000            2001          1.8596;
  1323    8.200            2000            2001          1.8596;
  1324    8.206            2000            2001          1.8596;
  1325    8.212            2000            2001          1.8596;
  1326    8.218            2000            2001          1.8596;
  1327    8.225            2000            2001          1.8596;
  1328    8.231            2000            2001          1.8596;
  1329    8.237            2000            2001          1.8596;
  1330    8.243            2000            2001          1.8596;
  1331    8.249            2000            2001          1.8596;
  1332    8.256            2000            2001          1.8596;
  1333    8.262            2000            2001          1.8596;
  1334    8.268            2000            2001          1.8596;
  1335    8.274            2000            2001          1.8596;
  1336    8.280            2000            2001          1.8596;
  1337    8.287            2000            2001          1.8596;
  1338    8.293            2000            2001          1.8596;
  1339    8.299            2000            2001          1.8596;
  1340    8.305            2000            2001          1.8596;
  1341    8.311            2000            2001          1.8596;
  1342    8.318            2000            2001          1.8596;
  1343    8.324            2000            2001          1.8596;
  1344    8.330            2000            2001          1.8596;
  1345    8.336            2000            2001          1.8596;
  1346    8.342            2000            2001          1.8596;
  1347    8.349            2000            2001          1.8596;
  1348    8.355            2000            2001          1.8596;
  1349    8.361            2000            2001          1.8596;
  1350    8.367            2000            2001          1.8596;
  1351    8.373            2000            2001          1.8596;
  1352    8.380            2000            2001          1.8590;
  1353    8.386            2000            2001          1.8590;
  1354    8.392            2000            2001          1.8590;
  1355    8.398            2000            2001          1.8590;
  1356    8.404            2000            2001          1.8590;
  1357    8.411            2000            2001          1.8590;
  1358    8.417            2000            2001          1.8590;
  1359    8.423            2000            2001          1.8590;
  1360    8.429            2000            2001          1.8590;
  1361    8.435            2000            2001          1.8590;
  1362    8.442            2000            2001          1.8590;
  1363    8.448            2000            2001          1.8590;
  1364    8.454            2000            2001          1.8590;
  1365    8.460            2000            2001          1.8590;
  1366    8.466            2000            2001          1.8590;
  1367    8.473            2000            2001          1.8590;
  1368    8.479            2000            2001          1.8590;
  1369    8.485            2000            2001          1.8590;
  1370    8.491            2000            2001          1.8590;
  1371    8.497            2000            2001          1.8590;
  1372    8.504            2000            2001          1.8590;
  1373    8.510            2000            2001          1.8590;
  1374    8.516            2000            2001          1.8590;
  1375    8.522            2000            2001          1.8590;
  1376    8.528            2000            2001          1.8590;
  1377    8.535            2000            2001          1.8590;
  1378    8.541            2000            2001          1.8590;
  1379    8.547            2000            2001          1.8590;
  1380    8.553            2000            2001          1.8590;
  1381    8.559            2000            2001          1.8590;
  1382    8.566            2000            2001          1.8590;
  1383    8.572            2000            2001          1.8590;
  1384    8.578            2000            2001          1.8590;
  1385    8.584            2000            2001          1.8590;
  1386    8.590            2000            2001          1.8590;
  1387    8.597            2000            2001          1.8590;
  1388    8.603            2000            2001          1.8590;
  1389    8.609            2000            2001          1.8590;
  1390    8.615            2000            2001          1.8590;
  1391    8.621            2000            2001          1.8590;
  1392    8.628            2000            2001          1.8590;
  1393    8.634            2000            2001          1.8590;
  1394    8.640            2000            2001          1.8584;
  1395    8.646            2000            2001          1.8584;
  1396    8.652            2000            2001          1.8584;
  1397    8.658            2000            2001          1.8584;
  1398    8.665            2000            2001          1.8584;
  1399    8.671            2000            2001          1.8584;
  1400    8.677            2000            2001          1.8584;
  1401    8.683            2000            2001          1.8584;
  1402    8.689            2000            2001          1.8584;
  1403    8.696            2000            2001          1.8584;
  1404    8.702            2000            2001          1.8584;
  1405    8.708            2000            2001          1.8584;
  1406    8.714            2000            2001          1.8584;
  1407    8.720            2000            2001          1.8584;
  1408    8.727            2000            2001          1.8584;
  1409    8.733            2000            2001          1.8584;
  1410    8.739            2000            2001          1.8584;
  1411    8.745            2000            2001          1.8584;
  1412    8.751            2000            2001          1.8584;
  1413    8.758            2000            2001          1.8584;
  1414    8.764            2000            2001          1.8584;
  1415    8.770            2000            2001          1.8584;
  1416    8.776            2000            2001          1.8584;
  1417    8.782            2000            2001          1.8584;
  1418    8.789            2000            2001          1.8584;
  1419    8.795            2000            2001          1.8584;
  1420    8.801            2000            2001          1.8584;
  1421    8.807            2000            2001          1.8584;
  1422    8.813            2000            2001          1.8584;
  1423    8.820            2000            2001          1.8584;
  1424    8.826            2000            2001          1.8584;
  1425    8.832            2000            2001          1.8584;
  1426    8.838            2000            2001          1.8584;
  1427    8.844            2000            2001          1.8584;
  1428    8.851            2000            2001          1.8584;
  1429    8.857            2000            2001          1.8584;
  1430    8.863            2000            2001          1.8584;
  1431    8.869            2000            2001          1.8584;
  1432    8.875            2000            2001          1.8584;
  1433    8.882            2000            2001          1.8584;
  1434    8.888            2000            2001          1.8584;
  1435    8.894            2000            2001          1.8584;
  1436    8.900            2000            2001          1.8584;
  1437    8.906            2000            2001          1.8578;
  1438    8.913            2000            2001          1.8578;
  1439    8.919            2000            2001          1.8578;
  1440    8.925            2000            2001          1.8578;
  1441    8.931            2000            2001          1.8578;
  1442    8.937            2000            2001          1.8578;
  1443    8.944            2000            2001          1.8578;
  1444    8.950            2000            2001          1.8578;
  1445    8.956            2000            2001          1.8578;
  1446    8.962            2000            2001          1.8578;
  1447    8.968            2000            2001          1.8578;
  1448    8.975            2000            2001          1.8578;
  1449    8.981            2000            2001          1.8578;
  1450    8.987            2000            2001          1.8578;
  1451    8.993            2000            2001          1.8578;
  1452    8.999            2000            2001          1.8578;
  1453    9.006            2000            2001          1.8578;
  1454    9.012            2000            2001          1.8578;
  1455    9.018            2000            2001          1.8578;
  1456    9.024            2000            2001          1.8578;
  1457    9.030            2000            2001          1.8578;
  1458    9.037            2000            2001          1.8578;
  1459    9.043            2000            2001          1.8578;
  1460    9.049            2000            2001          1.8578;
  1461    9.055            2000            2001          1.8578;
  1462    9.061            2000            2001          1.8578;
  1463    9.068            2000            2001          1.8578;
  1464    9.074            2000            2001          1.8578;
  1465    9.080            2000            2001          1.8578;
  1466    9.086            2000            2001          1.8578;
  1467    9.092            2000            2001          1.8578;
  1468    9.099            2000            2001          1.8578;
  1469    9.105            2000            2001          1.8578;
  1470    9.111            2000            2001          1.8578;
  1471    9.117            2000            2001          1.8578;
  1472    9.123            2000            2001          1.8578;
  1473    9.130            2000            2001          1.8578;
  1474    9.136            2000            2001          1.8578;
  1475    9.142            2000            2001          1.8578;
  1476    9.148            2000            2001          1.8578;
  1477    9.154            2000            2001          1.8578;
  1478    9.161            2000            2001          1.8578;
  1479    9.167            2000            2001          1.8578;
  1480    9.173            2000            2001          1.8571;
  1481    9.179            2000            2001          1.8571;
